school_name,new_code,region_id,zone_id,woreda_id,sector_id,ownership_id,established_year
Qullubbii Sad 1ffaa,S0423210682,4,142,1235,4,1,1957
Qurquraa,S0423210692,4,142,1235,4,1,1999
Roobsoo,S0423210702,4,142,1235,4,1,1997
Sabiloo,S0423210712,4,142,1235,4,1,2009
SALAAMAA,S0423210722,4,142,1235,4,1,2007
Sarkama,S0423210732,4,142,1235,4,1,1968
SIITTAA,S0423210742,4,142,1235,4,1,2004
URJII BARII,S0423210752,4,142,1235,4,4,2010
URJII HAQAA,S0423210762,4,142,1235,4,1,2013
Waayibar,S0423210772,4,142,1235,4,1,1968
Waddeessa,S0423210782,4,142,1235,4,1,1997
Waleensuu,S0423210792,4,142,1235,4,1,1972
Waleensuu Lakk.1,S0423210802,4,142,1235,4,1,1998
Waligaltee Bal'inaa,S0423210812,4,142,1235,4,1,1997
WALIQABDU SABAA,S0423210822,4,142,1235,4,1,2006
Waraabillee Sanqallee,S0423210832,4,142,1235,4,1,1974
Waraabillee Dastaa,S0423210842,4,142,1235,4,1,2000
XAAXEETII,S0423210852,4,142,1235,4,1,1976
Yakka Gooroo Biyyoo,S0423210862,4,142,1235,4,1,1968
Yakkaa Leencaa,S0423210872,4,142,1235,4,1,1987
YAKKA LEENCAA LAKK.2,S0423210882,4,142,1235,4,1,2007
Yakkaa Gaamoo,S0423210892,4,142,1235,4,1,1975
Yakkaa Leencaqa lak 3,S0423210902,4,142,1235,4,1,2007
Calanqoo Olaanaa Sad.2ffaa,S0423210913,4,142,1235,5,1,1980
KOROMMII SAD. 2FFAA,S0423210923,4,142,1235,5,1,2008
Qullubi Gadaam SAD.2FFAA,S0423210933,4,142,1235,5,1,2001
Bu'uura Boruu Torbaan Gootaa,S0423210941,4,142,1235,3,1,2015
Bu'uura Boruu Hargayaa,S0423210951,4,142,1235,3,1,2015
Bu'uura Boruu Miila Bakar,S0423210961,4,142,1235,3,1,2015
Bu'uura Boruu Hundee Guddinaa,S0423210971,4,142,1235,3,1,2015
Bu'uura Boruu Hara Hayyootaa,S0423210981,4,142,1235,3,1,2015
Bu'uura Boruu Odaa Jaalalaa,S0423210991,4,142,1235,3,1,2015
Bu'uura Boruu Gadaa Jaalalaa,S0423211001,4,142,1235,3,1,2015
Bu'uura Boruu Gadaa Guddinaa,S0423211011,4,142,1235,3,1,2015
Bu'uura Boruu Gaaddisa Sarkamaa,S0423211021,4,142,1235,3,1,2015
Bu'uura Boruu Biiftuu Barii Hidhattuu Sabaa,S0423211031,4,142,1235,3,1,2015
Bu'uura Boruu Haroo Diimtuu,S0423211041,4,142,1235,3,1,2015
Bu'uura Boruu Waliqabduu Sabaa,S0423211051,4,142,1235,3,1,2015
Bu'uura Boruu Goffisaa,S0423211061,4,142,1235,3,1,2015
Bu'uura Boruu Mudhii,S0423211071,4,142,1235,3,1,2015
Bu'uura Boruu Ganda Abdullaa,S0423211081,4,142,1235,3,1,2015
Bu'uura Boruu Ganda Jaangulaa,S0423211091,4,142,1235,3,1,2015
Bu'uura Boruu Eela Habroo,S0423211101,4,142,1235,3,1,2015
Bu'uura Boruu Elamoo Qilxuu,S0423211111,4,142,1235,3,1,2015
Bu'uura Boruu Gadaa Walabummaa,S0423211121,4,142,1235,3,1,2015
Bu'uura Boruu Dhoqqee,S0423211131,4,142,1235,3,1,2015
Bu'uura Boruu Ganda Golollee,S0423211141,4,142,1235,3,1,2015
Bu'uura Boruu Ifaa Guddinaa,S0423211151,4,142,1235,3,1,2015
Bu'uura Boruu Burqaa Beekkumsaa,S0423211161,4,142,1235,3,1,2015
Bu'uura Boruu Biiftuu Ganamaa,S0423211171,4,142,1235,3,1,2015
Bu'uura Boruu Duuyda Eelaa Lakk.2,S0423211181,4,142,1235,3,1,2015
Bu'uura Boruu Ali Birraa Lalistuu,S0423211191,4,142,1235,3,1,2015
Bu'uura Boruu SheekBakrii Saphaloo ,S0423211201,4,142,1235,3,1,2015
Bu'uura Boruu Hacaaluu Hundeessaa,S0423211211,4,142,1235,3,1,2015
Bu'uura Boruu Hallayyoo Bal'aa,S0423211221,4,142,1235,3,1,2015
Bu'uura Boruu Ali Birraa Harawoo Lakk.2,S0423211231,4,142,1235,3,1,2015
Bu'uura Boruu Gooroo Ejersaa,S0423211241,4,142,1235,3,1,2015
Bu'uura Boruu Burqaa Raammis,S0423211251,4,142,1235,3,1,2015
Bu'uura Boruu Gaara Bofaa,S0423211261,4,142,1235,3,1,2015
Bu'uura Boruu Garmaam,S0423211271,4,142,1235,3,1,2015
Bu'uura Boruu Qaalluu,S0423211281,4,142,1235,3,1,2015
Bu'uura Boruu Goonaa,S0423211291,4,142,1235,3,1,2015
Bu'uura Boruu Ija Lagaa,S0423211301,4,142,1235,3,1,2015
Bu'uura Boruu Saggaaraa,S0423211311,4,142,1235,3,1,2015
Bu'uura Boruu Gubbaa Habruu,S0423211321,4,142,1235,3,1,2015
Bu'uura Boruu Gaaddisa Boruu,S0423211331,4,142,1235,3,1,2015
Bu'uura Boruu Ifaa Gammachuu,S0423211341,4,142,1235,3,1,2015
Bu'uura Boruu Meeyra Guddinaa,S0423211351,4,142,1235,3,1,2015
Bu'uura Boruu Katabee Dugaa,S0423211361,4,142,1235,3,1,2015
Bu'uura Boruu Daadhii,S0423211371,4,142,1235,3,1,2015
Bu'uura Boruu Sukee,S0423211381,4,142,1235,3,1,2015
Bu'uura Boruu Gooroo Bubbee,S0423211391,4,142,1235,3,1,2015
Bu'uura Boruu Ganda Muudee,S0423211401,4,142,1235,3,1,2015
Bu'uura Boruu Ali Birraa Calanqo Lakk.2,S0423211411,4,142,1235,3,1,2015
Bu'uura Boruu Sheek Ahammad Bariisaa,S0423211421,4,142,1235,3,1,2015
Bu'uura Boruu Waleensuu Lakk.2,S0423211431,4,142,1235,3,1,2015
Bu'uura Boruu Biiftuu Barii,S0423211441,4,142,1235,3,1,2015
Bu'uura Boruu Abdii Hegeree,S0423211451,4,142,1235,3,1,2015
Bu'uura Boruu Kennituu Ifaa,S0423211461,4,142,1235,3,1,2015
Bu'uura Boruu Abbaa Gadaa,S0423211471,4,142,1235,3,1,2015
Bu'uura Boruu Xaaxeettii,S0423211481,4,142,1235,3,1,2015
Bu'uura Boruu Odaa,S0423211491,4,142,1235,3,1,2015
Bu'uura Boruu Qilxuu Hulee,S0423211501,4,142,1235,3,1,2015
Bu'uura Boruu Biiftuu Bal'aa,S0423211511,4,142,1235,3,1,2015
Bu'uura Boruu Mujurraa,S0423211521,4,142,1235,3,1,2015
Bu'uura Boruu Hundee Beekkumsaa,S0423211531,4,142,1235,3,1,2015
Bu'uura Boruu Jiilchaa,S0423211541,4,142,1235,3,1,2015
Bu'uura Boruu Jingoo,S0423211551,4,142,1235,3,1,2015
Bu'uura Boruu Bakar Waaree,S0423211561,4,142,1235,3,1,2015
Bu'uura Boruu Bulee Raaree,S0423211571,4,142,1235,3,1,2015
Bu'uura Boruu Baaroo Tumsaa,S0423211581,4,142,1235,3,1,2015
Bu'uura Boruu Burqaa Guddinaa,S0423211591,4,142,1235,3,1,2015
Bu'uura Boruu Afran Qalloo,S0423211601,4,142,1235,3,1,2015
Bu'uura Boruu Ifaa Jaalalaa,S0423211611,4,142,1235,3,1,2015
Bu'uura Boruu Eegeree Guddinaa,S0423211621,4,142,1235,3,1,2015
Keejii Magaalaa Calanqoo,S0423211631,4,142,1235,3,1,2014
Bu'uura Boruu Qidduus Pheexiroos,S0423211641,4,142,1235,3,1,2015
Bu'uura Boruu Abdii Guddinaa,S0423211651,4,142,1235,3,1,2015
Bishaan Burqaa,S0423220016,4,142,1236,1,1,2007
CORREE OSOLEE,S0423220026,4,142,1236,1,1,2000
JIDDOO MISRAA,S0423220036,4,142,1236,1,1,2007
RIGAA,S0423220046,4,142,1236,1,1,2006
Waaccuu,S0423220056,4,142,1236,1,1,2006
ALI BULEE,S0423220062,4,142,1236,4,1,2004
AMED ROOBA,S0423220072,4,142,1236,4,1,2001
BARIISAA,S0423220082,4,142,1236,4,3,2001
Barzaalaa,S0423220092,4,142,1236,4,1,1998
BIIFTUU BARII,S0423220102,4,142,1236,4,1,2009
Biyyoo Waraabaa,S0423220112,4,142,1236,4,1,1993
DAREERA,S0423220122,4,142,1236,4,1,2003
Dhaallaa,S0423220132,4,142,1236,4,1,2000
Dhakaayyii,S0423220142,4,142,1236,4,1,1999
DHANDHARROO,S0423220152,4,142,1236,4,1,2008
Diddiimtuu Qaalaya,S0423220162,4,142,1236,4,1,2000
DUGEE,S0423220172,4,142,1236,4,1,2003
GURURA,S0423220182,4,142,1236,4,1,2000
HAGALOO,S0423220192,4,142,1236,4,1,1997
HAROO ALII,S0423220202,4,142,1236,4,1,2000
HASSAN UMAR,S0423220212,4,142,1236,4,1,1996
IBROO MUUSSAA,S0423220222,4,142,1236,4,1,2000
IFA BAAS,S0423220232,4,142,1236,4,1,2005
Jiddoo Garrii,S0423220242,4,142,1236,4,1,2001
LAGA TUREE,S0423220252,4,142,1236,4,1,2000
LIIBAN,S0423220262,4,142,1236,4,1,2006
Miidhagaa Sad.1ffaa,S0423220272,4,142,1236,4,1,1968
Mudhii Baallii,S0423220282,4,142,1236,4,1,1998
MUDHII TOLAA,S0423220292,4,142,1236,4,1,1999
MUL'ATA,S0423220302,4,142,1236,4,1,2003
Muqura,S0423220312,4,142,1236,4,1,2001
Nagaya Miidhagaa,S0423220322,4,142,1236,4,1,1994
NAGOO,S0423220332,4,142,1236,4,1,2003
QARREE QALLOO,S0423220342,4,142,1236,4,1,2006
QEERANSA,S0423220352,4,142,1236,4,1,1999
Quufa,S0423220362,4,142,1236,4,1,2000
Salaamaa,S0423220372,4,142,1236,4,1,1999
TARKAANFATAA,S0423220382,4,142,1236,4,1,1976
Tulluu Sawaa,S0423220392,4,142,1236,4,1,2003
TUUTA HORMAATAA,S0423220402,4,142,1236,4,1,1994
UCHURRUU,S0423220412,4,142,1236,4,1,2006
WAAREE,S0423220422,4,142,1236,4,1,1999
Wadaay,S0423220432,4,142,1236,4,1,2000
IBRO MUSSAA SAD 2FFAA,S0423220443,4,142,1236,5,1,2009
Midhagaa Sad. 2ffaa,S0423220453,4,142,1236,5,1,2000
Bu'uura Boruu Tokkummaa Jaalalaa,S0423220461,4,142,1236,3,1,2015
Bu'uura Boruu Wiirtuu Qaroominaa,S0423220471,4,142,1236,3,1,2015
Bu'uura Boruu Abdii Boruu,S0423220481,4,142,1236,3,1,2014
Bu'uura Boruu Meyra Guddinaa,S0423220491,4,142,1236,3,1,2014
BU'UURA BORUU ODAA ROOBA,S0423220501,4,142,1236,3,1,2015
Bu'uura Boruu Madda Ballinaa,S0423220511,4,142,1236,3,1,2014
Bu'uura Boruu Daandii Guddinaa,S0423220521,4,142,1236,3,1,2014
Bu'uura Boruu Burqaa Gammachuu,S0423220531,4,142,1236,3,1,2015
BU'UURA BORUU ELEMOO QILXUU,S0423220541,4,142,1236,3,1,2015
Bu'uura Boruu Aadam Alii,S0423220551,4,142,1236,3,1,2015
BU'UURA BORUU GOOTA ALIYYII UMAR,S0423220561,4,142,1236,3,1,2015
BU'UURA BORUU TULLUU GUDDOO,S0423220571,4,142,1236,3,1,2015
BU'UURA BORUU DHALOOTA BORUU,S0423220581,4,142,1236,3,1,2015
BU'UURA BORUU BISOOFTUU,S0423220591,4,142,1236,3,1,2015
BU'UURA BORUU JIDDOO GARRII,S0423220601,4,142,1236,3,1,2015
Bu'uura Boruu Gamtaa Jaalalaa,S0423220611,4,142,1236,3,1,2014
Bu'uura Boruu Ifa Dhalootaa,S0423220621,4,142,1236,3,1,2015
Bu'uura Boruu KUULAAN BORUU,S0423220631,4,142,1236,3,1,2015
Bu'uura Boruu BAHA BIIFTUU,S0423220641,4,142,1236,3,1,2015
BU'UURA BORUU ANKEE,S0423220651,4,142,1236,3,1,2015
BU'UURA BORUU BAKKALCHA OROMIYAA,S0423220661,4,142,1236,3,1,2015
BU'UURA BORUU HAWWII GUDDINAA,S0423220671,4,142,1236,3,1,2015
BU'UURA BORUU BIIFTUU BARII,S0423220681,4,142,1236,3,1,2015
Bu'uura Boruu Bakar Waaree,S0423220691,4,142,1236,3,1,2015
Bu'uura Boruu Murti Guutoo,S0423220701,4,142,1236,3,1,2014
Bu'uura Boruu Ifaa Leencaa,S0423220711,4,142,1236,3,1,2015
Bu'uura Boruu Katabee,S0423220721,4,142,1236,3,1,2014
Bu'uura Boruu Magariisa leencaa,S0423220731,4,142,1236,3,1,2015
Bu'uura Boruu Biiftuu Leencaa,S0423220741,4,142,1236,3,1,2015
Daandii Guddina Olmaa,S0423230011,4,142,1237,3,4,1996
Abdii Boruu,S0423230022,4,142,1237,4,1,2001
Abdii Guddina,S0423230032,4,142,1237,4,1,2006
Addeelee Keykeyi,S0423230042,4,142,1237,4,1,1972
Addeellee Dadoo,S0423230052,4,142,1237,4,1,1997
Addellee Golee,S0423230062,4,142,1237,4,1,2001
Addellee Qalluu,S0423230072,4,142,1237,4,1,2002
Ali Warree,S0423230082,4,142,1237,4,1,1998
Al-raahmaa,S0423230092,4,142,1237,4,3,1999
Araara,S0423230102,4,142,1237,4,1,2006
Ariyaa,S0423230112,4,142,1237,4,1,1997
Awujamjiim,S0423230122,4,142,1237,4,1,1998
Awukulaay,S0423230132,4,142,1237,4,1,1974
Awumara,S0423230142,4,142,1237,4,1,1997
Ayiloo,S0423230152,4,142,1237,4,1,2005
Babbaa,S0423230162,4,142,1237,4,1,2006
Baha Biiftuu,S0423230172,4,142,1237,4,1,1976
Bakkalcha Oromiyaa,S0423230182,4,142,1237,4,1,2002
Bal'ina,S0423230192,4,142,1237,4,1,1997
Bar kumee,S0423230202,4,142,1237,4,1,2000
Barakaa,S0423230212,4,142,1237,4,1,1999
Biftuu Misoomaa,S0423230222,4,142,1237,4,1,2006
Biiftuu Bariisoo,S0423230232,4,142,1237,4,1,2001
BILISUMMAA,S0423230242,4,142,1237,4,1,1979
Biqiltuu Tarree,S0423230252,4,142,1237,4,1,2006
Boortee,S0423230262,4,142,1237,4,1,1975
HUNDEE ELEMOO QILXU,S0423230272,4,142,1237,4,1,1969
Buraaqi,S0423230282,4,142,1237,4,1,1980
Burqaa Beekkumsaa,S0423230292,4,142,1237,4,1,2006
Burqaa Guddinaa,S0423230302,4,142,1237,4,1,2002
BURQAA ILMIII,S0423230312,4,142,1237,4,3,2014
Caaccuu,S0423230322,4,142,1237,4,1,2002
Daandii Guddinaa Sad.1ffaa,S0423230332,4,142,1237,4,4,1991
Daraaroo,S0423230342,4,142,1237,4,1,2007
Dhangagoo,S0423230352,4,142,1237,4,1,1965
Dhaqabaa,S0423230362,4,142,1237,4,1,2002
Diiddoo Bal'ina,S0423230372,4,142,1237,4,1,2006
Dirree Zamzaam,S0423230382,4,142,1237,4,1,2006
Dooluu Ifaa,S0423230392,4,142,1237,4,1,1968
Dooluu Salaamaa,S0423230402,4,142,1237,4,1,1969
Dursoo Lammii,S0423230412,4,142,1237,4,1,2007
Ejersa Ruufaa,S0423230422,4,142,1237,4,1,1974
ELEMOO QILXUU,S0423230432,4,142,1237,4,1,2010
Finxaa Baasa,S0423230442,4,142,1237,4,1,2006
Gaalee Mirgaa,S0423230452,4,142,1237,4,1,1998
Gadaa Gabbinaa,S0423230462,4,142,1237,4,1,1974
Galmaa,S0423230472,4,142,1237,4,1,2006
Galmoo,S0423230482,4,142,1237,4,1,1981
Gobana Batee,S0423230492,4,142,1237,4,1,1979
Gola Mudaa,S0423230502,4,142,1237,4,1,1997
Gola Waleensuu,S0423230512,4,142,1237,4,1,1974
Goola Bal'Inaa,S0423230522,4,142,1237,4,1,1972
Hajii Abdulkariim,S0423230532,4,142,1237,4,3,2000
Hangaas Leenca,S0423230542,4,142,1237,4,1,2006
Haroo Boonkii,S0423230552,4,142,1237,4,1,2005
Hundanne,S0423230562,4,142,1237,4,1,1998
Ifa baas,S0423230572,4,142,1237,4,1,2002
Ifa Boruu,S0423230582,4,142,1237,4,1,1995
Ifa Mulata,S0423230592,4,142,1237,4,1,2006
Ifaa Guddinaa,S0423230602,4,142,1237,4,1,1999
Imaroo Fi Sodduu,S0423230612,4,142,1237,4,1,1974
Ireeysa Bululoo,S0423230622,4,142,1237,4,1,2006
Jaalallee,S0423230632,4,142,1237,4,1,1970
Jeettii,S0423230642,4,142,1237,4,1,2003
Kajaaroo,S0423230652,4,142,1237,4,1,2008
Kaluu,S0423230662,4,142,1237,4,1,2006
Kammoona,S0423230672,4,142,1237,4,1,1975
Koosum,S0423230682,4,142,1237,4,1,1969
Kufa Kaas,S0423230692,4,142,1237,4,1,1977
Laabaadoorii,S0423230702,4,142,1237,4,1,2000
Laangeey Sadarkaa 1ffaa,S0423230712,4,142,1237,4,1,1967
Leenca Waajjiraa,S0423230722,4,142,1237,4,1,1982
MADDA ODAA,S0423230732,4,142,1237,4,1,1977
Mayra Gammachuu,S0423230742,4,142,1237,4,1,2005
Mayra Gudinaa,S0423230752,4,142,1237,4,1,2002
Mayra Ifaa,S0423230762,4,142,1237,4,1,2007
Mayra Lalisaa,S0423230772,4,142,1237,4,1,2002
Mudhii,S0423230782,4,142,1237,4,1,1998
Mummicha,S0423230792,4,142,1237,4,1,2006
Naaf-Yaad,S0423230802,4,142,1237,4,1,2006
Nu'Ifee,S0423230812,4,142,1237,4,1,1990
Qarsaa Sadarka 1ffaa,S0423230822,4,142,1237,4,1,1995
Quufaanziiq,S0423230832,4,142,1237,4,1,1990
Raasaa Jannataa,S0423230842,4,142,1237,4,1,1977
Rahamataa,S0423230852,4,142,1237,4,1,1981
Saadoyyee,S0423230862,4,142,1237,4,1,1974
Salaam Burqaa Watar,S0423230872,4,142,1237,4,1,2000
SHEK MUUSSAA ADDEELLEE,S0423230882,4,142,1237,4,3,2008
Solee,S0423230892,4,142,1237,4,1,2006
Soodduu,S0423230902,4,142,1237,4,1,1964
SORESSA JAARRAA ABBA GADAA,S0423230912,4,142,1237,4,3,1983
Suraa Leencaa,S0423230922,4,142,1237,4,1,2006
Toohid,S0423230932,4,142,1237,4,3,2001
Toomaa,S0423230942,4,142,1237,4,1,1998
Urjii,S0423230952,4,142,1237,4,1,2000
Waabaso,S0423230962,4,142,1237,4,1,2006
Wacaalee,S0423230972,4,142,1237,4,1,1983
Waltahaa Biilisummaa,S0423230982,4,142,1237,4,1,1996
Watar Sad 1ffaa,S0423230992,4,142,1237,4,1,1957
Wirtuu Ifaa,S0423231002,4,142,1237,4,1,2005
Wulchiiroo Sad 1ffaa,S0423231012,4,142,1237,4,1,1975
Yaabataa Salaamaa,S0423231022,4,142,1237,4,1,1968
Yaabataa Leenca,S0423231032,4,142,1237,4,1,1997
LAANGEEY SAD 2FFAA,S0423231043,4,142,1237,5,1,2006
QARSAA SAD.2FFAA,S0423231053,4,142,1237,5,1,1989
WATAR SAD 2FFAA,S0423231063,4,142,1237,5,1,2009
Qajeelcha daa`immanii,S0423231072,4,142,1237,4,3,2015
BU`UURA BORUU EJERUU,S0423231081,4,142,1237,3,1,2015
BU`UURS BORUU Haroo Hurree,S0423231091,4,142,1237,3,1,2015
BU`UURA BORUU Satiloo,S0423231101,4,142,1237,3,1,2015
BU`UURA BORUU SHaamee,S0423231111,4,142,1237,3,1,2015
BU`UURA BORUU Goolaa ballinaa,S0423231121,4,142,1237,3,1,2015
BU`UURA BORUU SHARIIFOTA,S0423231131,4,142,1237,3,1,2015
BU`UURA BORUU LAGA,S0423231141,4,142,1237,3,1,2015
BU`UURA BORUU MULLATA HAARAA,S0423231151,4,142,1237,3,1,2015
BU`UURA BORUU KUTULOO,S0423231161,4,142,1237,3,1,2015
BU`UURA BORUU KODHEELE,S0423231171,4,142,1237,3,1,2015
BU`UURA BORUU ABDII GUDDINAA,S0423231181,4,142,1237,3,1,2015
BU`UURA BORUU IISSAA,S0423231191,4,142,1237,3,1,2015
BU`UURA BORUU JAALALLE,S0423231201,4,142,1237,3,1,2015
BU`UURA BORUU GOLA MUUDAA,S0423231211,4,142,1237,3,1,2015
BU`UURA BORUU RAASAA,S0423231221,4,142,1237,3,1,2015
BU`UURA BORUU ALEE,S0423231231,4,142,1237,3,1,2015
BU`UURA BORUU Abraahim,S0423231241,4,142,1237,3,1,2014
BU`UURA BORUU BAREENTOO,S0423231251,4,142,1237,3,1,2015
BU`UURA BORUU URFOO,S0423231261,4,142,1237,3,1,2014
BU`UURA BORUU MURTI GUUTO,S0423231271,4,142,1237,3,1,2014
BU`UURA BORUU BIIFTUU GANAMAA,S0423231281,4,142,1237,3,1,2015
BU`UURA BORUU BIIFTUU BARII,S0423231291,4,142,1237,3,1,2015
BU`UURA BORUU DHADDACHOO,S0423231301,4,142,1237,3,1,2015
BU`UURA BORUU IFAA BORUU,S0423231311,4,142,1237,3,1,2014
BU`UURA BORUU DAMBE,S0423231321,4,142,1237,3,1,2015
BU`UURA BORUU BOONAA,S0423231331,4,142,1237,3,1,2014
BU`UURA BORUU WAAREE,S0423231341,4,142,1237,3,1,2015
BU`UURA BORUU SAQAA,S0423231351,4,142,1237,3,1,2015
BU`UURA BORUU DHANGAGGOO,S0423231361,4,142,1237,3,1,2014
BU`UURA BORUU HAAJI ALII,S0423231371,4,142,1237,3,1,2015
BU`UURA BORUU ODAA,S0423231381,4,142,1237,3,1,2015
BU`UURA BORUU SOORESSA JAARRAA ABBAA GADAA,S0423231391,4,142,1237,3,3,2014
BU`UURA BORUU BARAKAA,S0423231401,4,142,1237,3,1,2015
BU`UURA BORUU BAREENTOO LAKK.2,S0423231411,4,142,1237,3,1,2015
BU`UURA BORUU KURFAA,S0423231421,4,142,1237,3,1,2014
BU`UURA BORUU DAANDII BORUU,S0423231431,4,142,1237,3,1,2015
Bu`uura Boruu BAREENTOO LAKK.3,S0423231441,4,142,1237,3,1,2014
BU`UURA BORUU WAARRAA,S0423231451,4,142,1237,3,1,2015
BU`UURA BORUU WALEE,S0423231461,4,142,1237,3,1,2015
BU`UURA BORUU BAKAR WAAREE,S0423231471,4,142,1237,3,1,2014
BU`UURA BORUU BARIITEE,S0423231481,4,142,1237,3,1,2015
BU`UURA BORUU IMAROO SOODDUU,S0423231491,4,142,1237,3,1,2015
BU`UURA BORUU SOODDUU,S0423231501,4,142,1237,3,1,2014
BU`UURA BORUU MUDHII,S0423231511,4,142,1237,3,1,2015
BU`UURA BORUU elemoo qilxuu,S0423231521,4,142,1237,3,3,2014
BU`UURA BORUU LAANGEY,S0423231531,4,142,1237,3,1,2015
BU`UURA BORUU WADAAY ERER,S0423231541,4,142,1237,3,1,2015
BU`UURA BORUU QARSAA ALIBIRRAA,S0423231551,4,142,1237,3,1,2015
BU`UURA BORUU TUULAMAA,S0423231561,4,142,1237,3,1,2015
BU`UURA BORUU QARSAA,S0423231571,4,142,1237,3,1,2015
BU`UURA BORUU TOOMAA,S0423231581,4,142,1237,3,1,2015
BU`UURA BORUU WAAREE 1,S0423231591,4,142,1237,3,1,2015
ADAADA,S0423240016,4,142,1238,1,1,2012
DABBOOQOO,S0423240026,4,142,1238,1,1,2006
EELA AHMAD,S0423240036,4,142,1238,1,1,2007
HAAYAA GURRAACHA,S0423240046,4,142,1238,1,1,2012
IJA GODAA,S0423240056,4,142,1238,1,1,2008
QAALAYA,S0423240066,4,142,1238,1,1,2008
BURQAA NAGAYAA,S0423240072,4,142,1238,4,1,2002
GULUFA,S0423240082,4,142,1238,4,1,2002
Habal Qaasim,S0423240092,4,142,1238,4,1,1999
HALLOO ROOBAA,S0423240102,4,142,1238,4,1,2013
HARIIROO,S0423240112,4,142,1238,4,1,1997
HAROO DAREERAA,S0423240122,4,142,1238,4,1,2002
HAROO GURRAATTII,S0423240132,4,142,1238,4,1,1997
HEEXOO,S0423240142,4,142,1238,4,1,2008
HOKKOLOO,S0423240152,4,142,1238,4,1,1997
JAJJABAA LAKKUU,S0423240162,4,142,1238,4,1,2002
KARRA BAALCII,S0423240172,4,142,1238,4,1,1999
KURROO,S0423240182,4,142,1238,4,1,2002
Lammaa Magarsaa,S0423240192,4,142,1238,4,1,2012
MINOO,S0423240202,4,142,1238,4,1,1997
MUUDA,S0423240212,4,142,1238,4,1,1999
Urgoo,S0423240222,4,142,1238,4,1,1999
Minoo Sadarkaa 2ffaa,S0423240233,4,142,1238,5,1,2007
MOJOO,S0423240242,4,142,1238,4,1,1978
MANA BARUMSA QAALAYA,S0423240252,4,142,1238,4,1,2015
BU'UURA BORUU MINO,S0423240261,4,142,1238,3,1,2015
BU'URA BORUU HARIRO,S0423240271,4,142,1238,3,1,2015
BU'UURA BORUU HAROO GURRATTI,S0423240281,4,142,1238,3,1,2015
BU'UURA BORUU KAARRA BAALCII,S0423240291,4,142,1238,3,1,2015
BUUURA BORUU GAARA BARCEE,S0423240301,4,142,1238,3,1,2015
BU'UURA BORUU GULUFA,S0423240311,4,142,1238,3,1,2015
BU'UURA BORUU KURROO ,S0423240321,4,142,1238,3,1,2015
BU'UURA BORUU HOKKOLO,S0423240331,4,142,1238,3,1,2015
BU'UURA BORUU HABAALQAASIM,S0423240341,4,142,1238,3,1,2015
BU'UURA BORUU JAJJABAA LAKKUU,S0423240351,4,142,1238,3,1,2015
BU'UURA BORUU BURQAA NAGAYAA,S0423240361,4,142,1238,3,1,2015
BU'UURA BORUU MINO ALI BIRRAA,S0423240371,4,142,1238,3,1,2015
Abdii Boru,S0424010012,4,143,1239,4,1,2006
Anaannoo,S0424010022,4,143,1239,4,1,1999
Araddaa Gaalaa,S0424010032,4,143,1239,4,1,1997
Axanxeeraa,S0424010042,4,143,1239,4,1,2007
Baalee,S0424010052,4,143,1239,4,1,1995
Baarree,S0424010062,4,143,1239,4,1,2011
Baddeeyyii,S0424010072,4,143,1239,4,1,1967
Basee,S0424010082,4,143,1239,4,1,2015
Biiftuu Ittisaa,S0424010092,4,143,1239,4,1,2008
Calalaqaa Sadarka 1ffaa,S0424010102,4,143,1239,4,1,1966
Ciisa,S0424010112,4,143,1239,4,1,2001
Ciqqayyaa,S0424010122,4,143,1239,4,1,2007
Corooraa,S0424010132,4,143,1239,4,1,1973
Corooraa Badiyaa,S0424010142,4,143,1239,4,1,2001
Dannabaa,S0424010152,4,143,1239,4,1,1998
Dindin,S0424010162,4,143,1239,4,1,1969
Elemoo Jaldoo,S0424010172,4,143,1239,4,1,1999
Goobeentii,S0424010182,4,143,1239,4,1,2014
Guutuu Baddeessaa,S0424010192,4,143,1239,4,1,2006
Habruu,S0424010202,4,143,1239,4,1,1996
Haliilaa,S0424010212,4,143,1239,4,1,2007
Incinii Bal'oo,S0424010222,4,143,1239,4,1,2000
Incinnii,S0424010232,4,143,1239,4,1,2003
Injichaa,S0424010242,4,143,1239,4,1,1983
ITTISAA,S0424010252,4,143,1239,4,1,1997
Kuus,S0424010262,4,143,1239,4,1,2000
Laaloo,S0424010272,4,143,1239,4,1,1974
Laaluu,S0424010282,4,143,1239,4,1,2001
Magaalaa Calalaqaa,S0424010292,4,143,1239,4,1,1997
Mata Qomaa,S0424010302,4,143,1239,4,1,1998
Mudhii Qurquraa,S0424010312,4,143,1239,4,1,1998
Nitsit Dingil Maariyaam,S0424010322,4,143,1239,4,5,1955
Odaallee,S0424010332,4,143,1239,4,1,1976
QAAL'OO,S0424010342,4,143,1239,4,1,2010
Qajjmaa,S0424010352,4,143,1239,4,1,1999
Qurquraa,S0424010362,4,143,1239,4,1,1997
Raabshadii,S0424010372,4,143,1239,4,1,1978
Saalloo,S0424010382,4,143,1239,4,1,2006
Saqaa,S0424010392,4,143,1239,4,1,1993
Siree Hadiyyaa,S0424010402,4,143,1239,4,1,1978
Sollee,S0424010412,4,143,1239,4,1,2007
Tulluu Qarcaa,S0424010422,4,143,1239,4,1,2007
Waaccuu,S0424010432,4,143,1239,4,1,2000
Waddessa,S0424010442,4,143,1239,4,1,1996
